1.523629840365485510e-05,7.723167510967794414e+00,1.151843676716089249e+01,7.315660248772462015e-01,-1.200569381278725895e-02
-1.133419374991691309e-05,-7.429664644732500989e+00,-8.287401638925075531e+00,-6.067929743750827276e-01,8.542086134356315086e-03
3.014842334540052411e-05,7.711331371007935864e+00,2.203196723014116287e+01,1.020289333695783451e+00,-2.319611772321252333e-02
-9.016914418870384726e-05,-7.119866594047361552e+00,-6.417590957833454013e+01,-1.405287932893011460e+00,5.353941361108319197e-02
-5.773801535265489954e-05,-6.976363324289740930e+00,-4.289720651879906654e+01,-1.379110807215486956e+00,4.610049731804641976e-02
-3.846737152482699213e-05,-6.902122757683392784e+00,-2.844803699105978012e+01,-1.105058684740134023e+00,3.027511053073216746e-02
1.238807410522400388e-04,5.991371052313934520e+00,9.283320710435509682e+01,1.958243928132423317e+00,-1.015043217990073410e-01
7.949720328720917041e-05,6.161198172652074589e+00,5.876630942523479462e+01,1.541586047028677964e+00,-6.383409640659651330e-02
3.087129831452496134e-04,4.870573539018336007e+00,2.362089708894491196e+02,3.121247976803756430e+00,-2.609440666604726511e-01
-1.885278065583934439e-04,-5.358152394080966552e+00,-1.423190325684845448e+02,-2.384054568043934896e+00,1.567993982132571129e-01
3.399577644696142372e-04,6.938014072433058566e+00,2.973652823697775602e+02,1.367920050141948618e+00,-1.947228160030881616e-01
3.925287672520368673e-04,5.839029165802458898e+00,3.552699801214039326e+02,1.456731550304768197e+00,-2.272121976636487517e-01
1.546725447837269535e-03,2.369453122345019036e+00,1.974769198363646865e+03,4.190300066258759948e+00,-1.104226056157209701e+00
1.737424604339760743e-03,1.178850563539856289e+00,2.557167675565928221e+03,4.677195346695788736e+00,-1.398290723371460542e+00
-1.843948230981494549e-03,-3.304480860642758366e-01,-3.307185375722125173e+03,-5.193862554042704360e+00,1.783863831704314062e+00
-1.629280725665125523e-03,-1.471304239912381295e-02,-3.649509688168764114e+03,-5.068472046259214103e+00,1.968070290371205289e+00
-5.878904571068058410e-04,-6.191042009929063283e+00,-5.547793759740889072e+02,-2.016809581531560536e+00,3.459400518010589676e-01
-7.483786814068893109e-04,-5.374361839232140170e+00,-7.432058138586580753e+02,-2.382171940588857950e+00,4.512456134630495885e-01
-1.021871830747435187e-03,-4.763022756066519925e+00,-1.081445360876619816e+03,-3.038690177146494698e+00,6.386306563257230229e-01
1.252264539565389224e-03,3.534010571644739862e+00,1.437438214249908924e+03,3.520171883408156344e+00,-8.253995612587226027e-01
6.454403367757685682e-04,4.961949011686237476e+00,5.326180254630744457e+02,3.169544403787850850e+00,-3.790676566608957021e-01
8.107812468519353787e-04,3.440536369313241138e+00,6.984715986959636211e+02,3.432310877186539599e+00,-4.859575189118848226e-01
3.008026459012579047e-04,6.062030155960156819e+00,2.340006869211792946e+02,1.976593244777198999e+00,-1.741133821210733845e-01
-3.787933605743774748e-04,-4.857705147390849909e+00,-3.024150924682617188e+02,-2.155480594761022051e+00,2.201710621686422675e-01
-1.814527545420084337e-03,-3.322441749767611197e-01,-1.984507790863513947e+03,-5.242375145950925130e+00,1.346618516878782534e+00
-2.002180941880602697e-03,-5.536795561659218004e-03,-2.466462476275861263e+03,-5.437805982893042511e+00,1.726109175693546938e+00
1.235273180783183185e-03,2.556242900184216182e+00,1.127403084397315979e+03,4.529313619934989710e+00,-7.691338178777393786e-01
-1.619585508559131864e-03,-1.308403043107708719e+00,-1.597048828450730070e+03,-5.205995132918413759e+00,1.077276136246846150e+00
-1.698037413283378554e-04,-7.413930815113827677e+00,-1.270880001038312912e+02,-1.462815411946224664e+00,9.831446745962253708e-02
-1.928401763339551722e-04,-5.829018907209126965e+00,-1.469125136137008667e+02,-1.455409752114978694e+00,1.115048910233677193e-01
3.739374448760900355e-04,6.977695494747083949e+00,3.464656364805996418e+02,1.381317774061890713e+00,-4.370101630967985207e-01
2.373850174449230609e-04,5.116736748523621259e+00,1.762806197702884674e+02,2.271413741903024253e+00,-1.401150735184371332e-01
2.328872129268599357e-04,6.196219317699198648e+00,2.045221520178020000e+02,9.934014563817330501e-01,-2.552155364482526223e-01
-1.470657443329940030e-03,-3.572503176945496794e-01,-1.317709799559321254e+03,-5.659321647743381867e+00,1.014386692520249822e+00
1.932111399596467543e-04,7.225216338668528415e+00,1.633747123181819916e+02,9.570966004959606810e-01,-2.012248559933528802e-01
-1.568119574431103792e-03,-3.141361170142613173e-03,-1.494614325180649757e+03,-5.328409890142330241e+00,1.202267589081392529e+00
4.126703357308090570e-04,3.355176141044826199e+00,3.204490207582712173e+02,3.360439132072909452e+00,-3.514285919687143989e-01
-6.708773996919907209e-04,-2.561638885441866353e+00,-5.318818672224879265e+02,-4.562550892920007151e+00,5.696999187722494584e-01
1.620968460353882051e-04,8.343830199192618480e+00,1.328399569066241384e+02,9.286391263443620758e-01,-1.615017059761733598e-01
-8.294682206506007443e-04,-2.557734749764899451e+00,-6.690968381389975548e+02,-4.535864349040013899e+00,5.078044406385053833e-01
-2.013715059073317541e-05,-7.675752796500193043e+00,-1.375775408744812012e+01,-1.014542941004393795e+00,1.252776664144052143e-02
-1.169280383096304001e-03,-4.868551891165890488e+00,-1.706438321165740490e+03,-3.125496110035891562e+00,2.022980753368167406e+00
1.152081869969821609e-05,8.153083043395731977e+00,7.871214535087347031e+00,7.716019588751573677e-01,-7.236847803236746458e-03
-1.190041197818828347e-03,-1.358163339586806018e+00,-1.006027112931013107e+03,-5.411743429641385994e+00,7.614228272872205494e-01
9.102250644586209159e-04,1.319890812644219707e-03,7.229725700654089451e+02,5.665046114808371946e+00,-6.519824769520393692e-01
8.255259762003111062e-06,7.380285795528152448e+00,5.393328383564949036e+00,6.022530139442331398e-01,-5.036244307421880104e-03
-8.999537011537828146e-04,-1.354316073815521104e+00,-7.240173900797963142e+02,-5.430994306591135690e+00,7.405055939537193987e-01
-8.392863346433945522e-04,-5.111129013955585165e+00,-1.049566405648365617e+03,-2.278249834600301948e+00,1.302730625713871992e+00
-8.468948142516144299e-05,7.881851454203800955e+00,8.222798967361450195e+02,7.294083426617593569e-01,-1.152718122955332491e+00
3.838012103786206050e-05,7.330033506887501105e+00,5.863181851021945477e+02,5.849120585429802288e-01,-8.375532152399881580e-01
-6.571818212500319095e-04,-5.832128635767978686e+00,-7.224185301885008812e+02,-1.909452303960561093e+00,9.143681518976451983e-01
-2.622620620593231656e-05,-6.908355373267517585e+00,-1.751423797011375427e+01,-1.104808085010703822e+00,1.582142049352208354e-02
1.872850163243009944e-03,-4.310637193706074122e+00,-3.838642903007566929e+03,-2.696746939326324810e+00,2.572403304174984306e+00
2.078707730738198634e-03,-5.067056652355551805e+00,-3.347014985319226980e+03,-2.200176630873241113e+00,2.550131224187691448e+00
1.942196442788040591e-03,-5.445830118973294276e+00,-2.749418867498636246e+03,-1.736856029522948930e+00,2.393562977957788718e+00
1.873940644153258448e-03,-6.576523682809874316e+00,-2.567050700617954135e+03,-1.605789404601948966e+00,2.536188904752239459e+00
1.343078094700541399e-03,-6.467011231588157827e+00,-1.952999455735087395e+03,-1.247775345902645272e+00,2.155511517454222759e+00
-9.884596886906612655e-04,7.238472592894776625e+00,1.684442717213183641e+03,1.131521273709429121e+00,-2.034593583386010263e+00
5.269648867825516784e-04,-6.657992486503744090e+00,-1.188148385579697788e+03,-8.603459654116738520e-01,1.536757723131995990e+00
3.009463763186174504e-04,-7.965031097126526127e+00,-1.086834961041808128e+03,-8.649903898178431527e-01,1.475695194824351075e+00
-8.608370726784789423e-05,-8.008015657374116358e+00,-6.788225089013576508e+01,-6.546591637273917463e-01,8.044790591730344165e-02
1.840193058649258089e-04,7.385903979525060059e+00,1.685298095345497131e+02,7.007646916946485005e-01,-2.163245280972525830e-01
1.457382903164835197e-04,7.624358423359472781e+00,1.279861895442008972e+02,6.236283926517848242e-01,-1.621392529212175859e-01
-2.158460402716047154e-05,-7.848631024807053436e+00,-1.600003645569086075e+01,-8.725201059710587792e-01,1.672455402892246076e-02
6.247457903738300872e-04,5.707444447909361784e+00,1.306274823226034641e+03,1.869873074296459992e+00,-1.671783777143438288e+00
5.088542787042476048e-04,5.503987993561489489e+00,8.125787086673080921e+02,1.380403567143293042e+00,-1.070059730879188598e+00
-5.299692843197407457e-04,-4.202380347090360679e+00,-2.402920240551233292e+03,-2.698566273140503569e+00,2.653554678710405401e+00
-5.848421401364817598e-04,-4.884270263364260067e+00,-1.757302877296693623e+03,-2.178058959956640006e+00,2.125953584419907560e+00
-3.091223501480913475e-04,-7.153813198915781157e+00,-3.214151038284180686e+02,-9.483705178453164519e-01,4.230410891869869072e-01
2.412892531524677656e-04,7.360329349067805005e+00,2.330667882221750915e+02,8.197575715054759016e-01,-3.032674817679426038e-01
4.779033911616706624e-04,6.487590128635401854e+00,6.296813079603016376e+02,1.285348439891478733e+00,-8.373446871728055241e-01
-3.779765853114186100e-04,-6.654052733196397895e+00,-4.342332533886656165e+02,-1.067595381038261237e+00,5.763683693816145093e-01
-1.134925110480270339e-04,-6.823231885056608270e+00,-8.747553328424692154e+01,-1.093021785231798937e+00,1.005296128922803650e-01
9.674679580657167795e-04,3.529684016985452644e-01,7.792923464924097061e+02,5.660999525214201356e+00,-7.475410894352129132e-01
-1.260899999947812057e-03,3.036474107760737784e+00,3.872168307900428772e+03,2.970753985177965628e+00,-2.320231193828247829e+00
-7.113455163787073179e-04,2.280536680837647268e+00,4.664572387274354696e+03,3.972199736879713949e+00,-2.562766374223166110e+00
-1.183917103935832856e-03,-2.130330661166530970e-02,-4.189751115486025810e+03,-4.974502696844107064e+00,2.089398829739428809e+00
1.210210876258989470e-04,6.893079018074118380e+00,1.017466205582022667e+02,5.471135611355212314e-01,-6.828857961133343035e-02
9.153632475636283268e-05,1.275334734246736934e+00,5.243026548437774181e+03,5.012382810339024886e+00,-2.718045158346308110e+00
7.785147286138790904e-04,3.023482883897144480e-01,4.429479663657024503e+03,4.789495889053303479e+00,-2.226638198849562045e+00
2.193552734164985513e-04,6.396656164468725869e+00,1.977037163227796555e+02,8.221281156279179880e-01,-1.256453586507590980e-01
-3.145768407841510197e-04,-7.133326590265484768e+00,-2.924685254991054535e+02,-1.109098118233660557e+00,1.820165117821718193e-01
-1.738124065174711564e-04,-8.036702917545756719e+00,-1.494310471974313259e+02,-7.396122788261982883e-01,9.850895498362831348e-02
2.112292374399987673e-04,7.801408201658997399e+00,1.854235025793313980e+02,8.425975718082743260e-01,-1.201430850863120237e-01
3.517308477143648725e-04,4.394740827202835654e+00,2.667137937075458467e+02,2.808524835614650161e+00,-2.084495025204736451e-01
5.308148974533430896e-04,3.517194206893498265e+00,4.132336707729846239e+02,3.510717639481621521e+00,-3.176596002638198968e-01
1.738827717511759506e-03,1.273911729014773231e+00,3.101467126805335283e+03,4.914252825559621840e+00,-1.583501732421173092e+00
-1.590865919387050333e-03,-2.508947235241575147e+00,-2.408063659816980362e+03,-4.315569628950942871e+00,1.257499407405144876e+00
-1.609661723184144808e-03,-2.829344067269802532e-02,-4.547447002831846476e+03,-5.776331601811929062e+00,2.268110180323757330e+00
-1.547284743833449595e-03,-3.166774308409655014e-01,-3.462775621734559536e+03,-4.834434764048798350e+00,1.738475188708914487e+00
6.918141185329970168e-04,4.564118045496989851e+00,7.779482554122805595e+02,1.968895078677292743e+00,-4.394651955583396830e-01
-6.573236245850771478e-04,-6.173497806319812931e+00,-6.950885668187402189e+02,-1.957498715169539771e+00,4.030333137819454015e-01
